image,xmin,ymin,xmax,ymax,label
kieu_1/IMG_20200629_082935.jpg,636,372,774,637,8
kieu_1/IMG_20200629_082928.jpg,164,58,315,378,7
kieu_1/IMG_20200629_082928.jpg,320,69,433,389,1
kieu_1/IMG_20200629_082928.jpg,614,68,767,379,B
kieu_1/IMG_20200629_082928.jpg,767,67,917,380,3
kieu_1/IMG_20200629_082928.jpg,109,408,237,691,1
kieu_1/IMG_20200629_082928.jpg,283,410,426,686,3
kieu_1/IMG_20200629_082928.jpg,454,405,602,709,2
kieu_1/IMG_20200629_082928.jpg,692,410,838,711,2
kieu_1/IMG_20200629_082928.jpg,860,411,1008,716,0
kieu_1/IMG_20200629_082914.jpg,167,120,325,411,7
kieu_1/IMG_20200629_082914.jpg,326,113,434,422,1
kieu_1/IMG_20200629_082914.jpg,581,111,739,409,F
kieu_1/IMG_20200629_082914.jpg,745,107,896,414,5
kieu_1/IMG_20200629_082914.jpg,188,442,318,721,1
kieu_1/IMG_20200629_082914.jpg,375,442,524,730,2
kieu_1/IMG_20200629_082914.jpg,559,435,704,723,8
kieu_1/IMG_20200629_082914.jpg,734,433,886,729,5
kieu_1/IMG_20200629_082922.jpg,122,62,268,341,6
kieu_1/IMG_20200629_082922.jpg,269,59,395,350,4
kieu_1/IMG_20200629_082922.jpg,504,61,641,340,D
kieu_1/IMG_20200629_082922.jpg,638,64,763,346,1
kieu_1/IMG_20200629_082922.jpg,69,349,202,629,5
kieu_1/IMG_20200629_082922.jpg,214,358,344,632,4
kieu_1/IMG_20200629_082922.jpg,374,360,496,617,8
kieu_1/IMG_20200629_082922.jpg,569,360,695,623,2
kieu_1/IMG_20200629_082922.jpg,719,361,852,631,3
kieu_1/IMG_20200629_082938.jpg,169,62,332,410,7
kieu_1/IMG_20200629_082938.jpg,335,58,498,416,7
kieu_1/IMG_20200629_082938.jpg,636,66,817,411,E
kieu_1/IMG_20200629_082938.jpg,830,63,946,414,1
kieu_1/IMG_20200629_082938.jpg,68,439,237,789,2
kieu_1/IMG_20200629_082938.jpg,265,445,423,782,9
kieu_1/IMG_20200629_082938.jpg,439,461,621,806,3
kieu_1/IMG_20200629_082938.jpg,708,455,886,803,8
kieu_1/IMG_20200629_082938.jpg,907,447,1075,815,7
kieu_1/IMG_20200629_082950.jpg,189,71,366,432,8
kieu_1/IMG_20200629_082950.jpg,382,67,521,426,1
kieu_1/IMG_20200629_082950.jpg,685,70,866,433,B
kieu_1/IMG_20200629_082950.jpg,867,57,1020,428,1
kieu_1/IMG_20200629_082950.jpg,98,470,269,811,0
kieu_1/IMG_20200629_082950.jpg,292,466,474,808,2
kieu_1/IMG_20200629_082950.jpg,493,474,668,822,9
kieu_1/IMG_20200629_082950.jpg,765,457,908,818,1
kieu_1/IMG_20200629_082950.jpg,939,454,1122,816,6
kieu_1/IMG_20200629_082953.jpg,167,70,338,425,7
kieu_1/IMG_20200629_082953.jpg,347,81,499,420,0
kieu_1/IMG_20200629_082953.jpg,644,82,824,436,F
kieu_1/IMG_20200629_082953.jpg,825,81,957,442,1
kieu_1/IMG_20200629_082953.jpg,98,438,256,774,6
kieu_1/IMG_20200629_082953.jpg,282,447,445,777,2
kieu_1/IMG_20200629_082953.jpg,472,439,633,780,8
kieu_1/IMG_20200629_082953.jpg,711,454,861,785,4
kieu_1/IMG_20200629_082953.jpg,925,449,1058,786,1
kieu_1/IMG_20200629_082946.jpg,127,67,257,340,4
kieu_1/IMG_20200629_082946.jpg,258,64,378,348,7
kieu_1/IMG_20200629_082946.jpg,481,68,614,338,F
kieu_1/IMG_20200629_082946.jpg,626,50,733,337,1
kieu_1/IMG_20200629_082946.jpg,60,365,181,637,1
kieu_1/IMG_20200629_082946.jpg,196,356,328,636,3
kieu_1/IMG_20200629_082946.jpg,346,360,475,633,6
kieu_1/IMG_20200629_082946.jpg,538,360,663,643,7
kieu_1/IMG_20200629_082946.jpg,693,360,819,641,0
kieu_1/IMG_20200629_082942.jpg,130,80,275,380,6
kieu_1/IMG_20200629_082942.jpg,275,83,404,385,2
kieu_1/IMG_20200629_082942.jpg,522,75,665,373,B
kieu_1/IMG_20200629_082942.jpg,677,69,813,371,1
kieu_1/IMG_20200629_082942.jpg,60,416,218,682,3
kieu_1/IMG_20200629_082942.jpg,220,411,367,691,7
kieu_1/IMG_20200629_082942.jpg,385,405,530,696,4
kieu_1/IMG_20200629_082942.jpg,599,413,749,695,0
kieu_1/IMG_20200629_082942.jpg,771,409,909,693,8
kieu_1/IMG_20200629_082957.jpg,186,84,356,434,4
kieu_1/IMG_20200629_082957.jpg,352,84,520,439,8
kieu_1/IMG_20200629_082957.jpg,652,76,827,439,F
kieu_1/IMG_20200629_082957.jpg,850,75,981,433,1
kieu_1/IMG_20200629_082957.jpg,96,459,260,789,1
kieu_1/IMG_20200629_082957.jpg,287,458,451,787,0
kieu_1/IMG_20200629_082957.jpg,487,457,649,790,4
kieu_1/IMG_20200629_082957.jpg,727,455,896,797,9
kieu_1/IMG_20200629_082957.jpg,929,455,1088,795,4
kieu_1/IMG_20200629_083000.jpg,144,83,324,406,6
kieu_1/IMG_20200629_083000.jpg,320,75,477,410,5
kieu_1/IMG_20200629_083000.jpg,611,72,763,411,F
kieu_1/IMG_20200629_083000.jpg,789,66,927,412,1
kieu_1/IMG_20200629_083000.jpg,78,440,237,763,3
kieu_1/IMG_20200629_083000.jpg,264,446,431,770,2
kieu_1/IMG_20200629_083000.jpg,448,439,607,768,4
kieu_1/IMG_20200629_083000.jpg,687,443,846,767,3
kieu_1/IMG_20200629_083000.jpg,879,438,1033,771,2
kieu_1/IMG_20200629_083821.jpg,225,105,416,524,8
kieu_1/IMG_20200629_083821.jpg,420,99,595,514,6
kieu_1/IMG_20200629_083821.jpg,780,96,977,519,B
kieu_1/IMG_20200629_083821.jpg,980,93,1171,524,3
kieu_1/IMG_20200629_083821.jpg,123,540,333,941,5
kieu_1/IMG_20200629_083821.jpg,355,545,539,946,8
kieu_1/IMG_20200629_083821.jpg,564,548,769,942,8
kieu_1/IMG_20200629_083821.jpg,876,551,1061,940,9
kieu_1/IMG_20200629_083821.jpg,1105,542,1294,937,4
kieu_1/IMG_20200629_083828.jpg,159,71,344,446,3
kieu_1/IMG_20200629_083828.jpg,344,78,498,447,0
kieu_1/IMG_20200629_083828.jpg,675,86,853,444,M
kieu_1/IMG_20200629_083828.jpg,863,73,1026,434,5
kieu_1/IMG_20200629_083828.jpg,180,474,358,810,8
kieu_1/IMG_20200629_083828.jpg,397,480,568,820,4
kieu_1/IMG_20200629_083828.jpg,610,472,786,825,7
kieu_1/IMG_20200629_083828.jpg,832,474,1007,826,8
kieu_1/IMG_20200629_083006.jpg,165,80,315,388,6
kieu_1/IMG_20200629_083006.jpg,314,78,457,397,4
kieu_1/IMG_20200629_083006.jpg,595,78,744,381,D
kieu_1/IMG_20200629_083006.jpg,753,68,875,389,1
kieu_1/IMG_20200629_083006.jpg,99,404,257,700,5
kieu_1/IMG_20200629_083006.jpg,281,415,412,702,4
kieu_1/IMG_20200629_083006.jpg,448,403,588,695,8
kieu_1/IMG_20200629_083006.jpg,675,404,816,693,2
kieu_1/IMG_20200629_083006.jpg,848,409,983,693,3
kieu_1/IMG_20200629_083825.jpg,185,78,373,450,9
kieu_1/IMG_20200629_083825.jpg,378,81,545,460,2
kieu_1/IMG_20200629_083825.jpg,725,89,911,474,F
kieu_1/IMG_20200629_083825.jpg,910,87,1101,489,3
kieu_1/IMG_20200629_083825.jpg,202,489,388,830,8
kieu_1/IMG_20200629_083825.jpg,434,481,611,833,6
kieu_1/IMG_20200629_083825.jpg,659,496,837,841,7
kieu_1/IMG_20200629_083825.jpg,901,495,1053,848,4
kieu_1/IMG_20200629_083833.jpg,184,90,354,456,3
kieu_1/IMG_20200629_083833.jpg,355,88,523,446,8
kieu_1/IMG_20200629_083833.jpg,681,76,882,478,V
kieu_1/IMG_20200629_083833.jpg,879,71,1033,463,1
kieu_1/IMG_20200629_083833.jpg,185,483,369,853,3
kieu_1/IMG_20200629_083833.jpg,397,486,587,850,5
kieu_1/IMG_20200629_083833.jpg,631,491,803,851,6
kieu_1/IMG_20200629_083833.jpg,854,476,1036,854,9
kieu_1/IMG_20200629_083845.jpg,182,74,370,453,5
kieu_1/IMG_20200629_083845.jpg,367,83,549,457,4
kieu_1/IMG_20200629_083845.jpg,700,72,895,473,H
kieu_1/IMG_20200629_083845.jpg,895,75,1074,490,2
kieu_1/IMG_20200629_083845.jpg,196,486,381,834,2
kieu_1/IMG_20200629_083845.jpg,423,476,594,839,7
kieu_1/IMG_20200629_083845.jpg,659,482,827,844,3
kieu_1/IMG_20200629_083845.jpg,888,496,1057,853,9
kieu_1/IMG_20200629_083848.jpg,172,71,339,404,5
kieu_1/IMG_20200629_083848.jpg,343,68,490,408,9
kieu_1/IMG_20200629_083848.jpg,652,78,810,413,P
kieu_1/IMG_20200629_083848.jpg,813,79,962,433,2
kieu_1/IMG_20200629_083848.jpg,92,440,250,757,3
kieu_1/IMG_20200629_083848.jpg,276,447,426,759,9
kieu_1/IMG_20200629_083848.jpg,455,443,620,765,7
kieu_1/IMG_20200629_083848.jpg,703,441,861,772,5
kieu_1/IMG_20200629_083848.jpg,904,443,1057,764,0
kieu_1/IMG_20200629_083837.jpg,188,87,383,462,3
kieu_1/IMG_20200629_083837.jpg,388,80,555,454,8
kieu_1/IMG_20200629_083837.jpg,703,88,903,469,X
kieu_1/IMG_20200629_083837.jpg,924,71,1055,467,1
kieu_1/IMG_20200629_083837.jpg,126,494,306,839,3
kieu_1/IMG_20200629_083837.jpg,316,482,486,856,8
kieu_1/IMG_20200629_083837.jpg,506,493,701,849,4
kieu_1/IMG_20200629_083837.jpg,790,488,968,856,5
kieu_1/IMG_20200629_083837.jpg,977,489,1170,866,7
kieu_1/IMG_20200629_083841.jpg,241,96,459,553,6
kieu_1/IMG_20200629_083841.jpg,453,77,653,557,7
kieu_1/IMG_20200629_083841.jpg,840,77,1066,555,G
kieu_1/IMG_20200629_083841.jpg,1088,64,1265,548,1
kieu_1/IMG_20200629_083841.jpg,96,593,300,1046,0
kieu_1/IMG_20200629_083841.jpg,350,589,569,1058,4
kieu_1/IMG_20200629_083841.jpg,593,591,826,1053,3
kieu_1/IMG_20200629_083841.jpg,944,580,1171,1061,8
kieu_1/IMG_20200629_083841.jpg,1225,580,1429,1076,3
kieu_1/IMG_20200629_083907.jpg,142,86,332,438,8
kieu_1/IMG_20200629_083907.jpg,338,79,465,436,1
kieu_1/IMG_20200629_083907.jpg,615,73,799,426,H
kieu_1/IMG_20200629_083907.jpg,801,69,953,441,1
kieu_1/IMG_20200629_083907.jpg,75,469,243,793,0
kieu_1/IMG_20200629_083907.jpg,257,459,410,804,7
kieu_1/IMG_20200629_083907.jpg,452,464,619,809,8
kieu_1/IMG_20200629_083907.jpg,697,470,867,810,2
kieu_1/IMG_20200629_083907.jpg,891,462,1052,802,6
kieu_1/IMG_20200629_083902.jpg,157,84,337,443,5
kieu_1/IMG_20200629_083902.jpg,341,83,502,450,4
kieu_1/IMG_20200629_083902.jpg,647,78,816,424,P
kieu_1/IMG_20200629_083902.jpg,818,77,974,446,9
kieu_1/IMG_20200629_083902.jpg,181,465,350,791,0
kieu_1/IMG_20200629_083902.jpg,395,465,552,796,6
kieu_1/IMG_20200629_083902.jpg,603,451,769,804,7
kieu_1/IMG_20200629_083902.jpg,810,455,973,781,6
kieu_1/IMG_20200629_083855.jpg,148,78,328,423,5
kieu_1/IMG_20200629_083855.jpg,322,79,495,425,5
kieu_1/IMG_20200629_083855.jpg,635,82,802,418,P
kieu_1/IMG_20200629_083855.jpg,799,74,966,438,7
kieu_1/IMG_20200629_083855.jpg,172,441,340,771,7
kieu_1/IMG_20200629_083855.jpg,381,453,545,773,9
kieu_1/IMG_20200629_083855.jpg,588,448,753,776,9
kieu_1/IMG_20200629_083855.jpg,794,460,969,785,0
kieu_1/IMG_20200629_083859.jpg,179,92,345,455,6
kieu_1/IMG_20200629_083859.jpg,347,89,504,450,0
kieu_1/IMG_20200629_083859.jpg,635,91,801,434,B
kieu_1/IMG_20200629_083859.jpg,804,85,959,439,4
kieu_1/IMG_20200629_083859.jpg,66,471,247,803,6
kieu_1/IMG_20200629_083859.jpg,279,474,438,807,2
kieu_1/IMG_20200629_083859.jpg,450,463,627,802,8
kieu_1/IMG_20200629_083859.jpg,705,464,872,791,3
kieu_1/IMG_20200629_083859.jpg,895,463,1061,801,7
kieu_1/IMG_20200629_083851.jpg,172,80,352,456,5
kieu_1/IMG_20200629_083851.jpg,349,85,529,453,9
kieu_1/IMG_20200629_083851.jpg,687,78,867,463,X
kieu_1/IMG_20200629_083851.jpg,876,75,1002,450,1
kieu_1/IMG_20200629_083851.jpg,69,487,261,841,9
kieu_1/IMG_20200629_083851.jpg,294,487,455,843,8
kieu_1/IMG_20200629_083851.jpg,489,479,659,837,6
kieu_1/IMG_20200629_083851.jpg,758,473,934,844,6
kieu_1/IMG_20200629_083851.jpg,959,467,1138,853,8
kieu_1/IMG_20200629_083921.jpg,186,93,374,455,6
kieu_1/IMG_20200629_083921.jpg,374,82,543,453,2
kieu_1/IMG_20200629_083921.jpg,686,87,872,455,L
kieu_1/IMG_20200629_083921.jpg,891,79,1025,459,1
kieu_1/IMG_20200629_083921.jpg,90,493,283,846,5
kieu_1/IMG_20200629_083921.jpg,301,481,478,844,2
kieu_1/IMG_20200629_083921.jpg,504,481,676,849,7
kieu_1/IMG_20200629_083921.jpg,768,475,942,830,7
kieu_1/IMG_20200629_083921.jpg,975,463,1142,814,5
kieu_1/IMG_20200629_083925.jpg,178,88,370,460,9
kieu_1/IMG_20200629_083925.jpg,368,83,533,486,4
kieu_1/IMG_20200629_083925.jpg,686,92,864,453,E
kieu_1/IMG_20200629_083925.jpg,887,89,1033,453,1
kieu_1/IMG_20200629_083925.jpg,86,499,274,872,4
kieu_1/IMG_20200629_083925.jpg,312,499,476,870,0
kieu_1/IMG_20200629_083925.jpg,509,501,685,862,9
kieu_1/IMG_20200629_083925.jpg,763,485,947,856,7
kieu_1/IMG_20200629_083925.jpg,976,470,1145,837,4
kieu_1/IMG_20200629_083911.jpg,154,73,323,420,7
kieu_1/IMG_20200629_083911.jpg,326,72,486,427,6
kieu_1/IMG_20200629_083911.jpg,623,81,797,435,F
kieu_1/IMG_20200629_083911.jpg,811,78,928,435,1
kieu_1/IMG_20200629_083911.jpg,65,452,224,795,2
kieu_1/IMG_20200629_083911.jpg,260,462,417,797,9
kieu_1/IMG_20200629_083911.jpg,439,454,610,797,7
kieu_1/IMG_20200629_083911.jpg,701,458,858,799,0
kieu_1/IMG_20200629_083911.jpg,898,451,1056,805,0
kieu_1/IMG_20200629_083915.jpg,184,69,346,429,4
kieu_1/IMG_20200629_083915.jpg,347,65,508,430,7
kieu_1/IMG_20200629_083915.jpg,661,69,823,431,B
kieu_1/IMG_20200629_083915.jpg,818,71,987,442,2
kieu_1/IMG_20200629_083915.jpg,67,463,240,809,2
kieu_1/IMG_20200629_083915.jpg,272,448,447,797,3
kieu_1/IMG_20200629_083915.jpg,475,455,635,805,4
kieu_1/IMG_20200629_083915.jpg,716,455,894,809,0
kieu_1/IMG_20200629_083915.jpg,910,453,1093,810,7
kieu_1/IMG_20200629_083930.jpg,153,54,319,384,6
kieu_1/IMG_20200629_083930.jpg,328,51,471,385,0
kieu_1/IMG_20200629_083930.jpg,602,56,755,387,B
kieu_1/IMG_20200629_083930.jpg,752,55,908,389,7
kieu_1/IMG_20200629_083930.jpg,43,408,226,734,5
kieu_1/IMG_20200629_083930.jpg,247,410,412,740,5
kieu_1/IMG_20200629_083930.jpg,435,411,582,723,4
kieu_1/IMG_20200629_083930.jpg,665,414,805,718,3
kieu_1/IMG_20200629_083930.jpg,846,401,991,715,3
kieu_1/IMG_20200629_083935.jpg,181,69,340,408,6
kieu_1/IMG_20200629_083935.jpg,346,82,498,413,8
kieu_1/IMG_20200629_083935.jpg,659,88,821,409,S
kieu_1/IMG_20200629_083935.jpg,818,86,981,425,6
kieu_1/IMG_20200629_083935.jpg,173,435,336,755,5
kieu_1/IMG_20200629_083935.jpg,383,450,542,757,2
kieu_1/IMG_20200629_083935.jpg,590,446,744,754,2
kieu_1/IMG_20200629_083935.jpg,794,448,947,754,8
kieu_1/IMG_20200629_083938.jpg,185,93,352,447,8
kieu_1/IMG_20200629_083938.jpg,359,89,520,445,5
kieu_1/IMG_20200629_083938.jpg,661,91,841,454,F
kieu_1/IMG_20200629_083938.jpg,850,87,988,443,1
kieu_1/IMG_20200629_083938.jpg,111,461,263,815,1
kieu_1/IMG_20200629_083938.jpg,289,468,460,822,6
kieu_1/IMG_20200629_083938.jpg,487,469,643,825,7
kieu_1/IMG_20200629_083938.jpg,731,474,903,832,2
kieu_1/IMG_20200629_083938.jpg,943,472,1104,839,9
kieu_1/IMG_20200629_083949.jpg,159,71,319,392,5
kieu_1/IMG_20200629_083949.jpg,328,75,473,396,0
kieu_1/IMG_20200629_083949.jpg,621,75,781,397,N
kieu_1/IMG_20200629_083949.jpg,787,71,901,393,1
kieu_1/IMG_20200629_083949.jpg,103,419,253,697,3
kieu_1/IMG_20200629_083949.jpg,289,416,429,711,4
kieu_1/IMG_20200629_083949.jpg,457,415,612,705,9
kieu_1/IMG_20200629_083949.jpg,687,416,835,701,3
kieu_1/IMG_20200629_083949.jpg,871,406,1030,712,6
kieu_1/IMG_20200629_083945.jpg,165,71,335,419,5
kieu_1/IMG_20200629_083945.jpg,333,73,492,431,9
kieu_1/IMG_20200629_083945.jpg,656,75,820,438,V
kieu_1/IMG_20200629_083945.jpg,828,76,956,433,1
kieu_1/IMG_20200629_083945.jpg,87,441,238,783,0
kieu_1/IMG_20200629_083945.jpg,278,452,428,793,0
kieu_1/IMG_20200629_083945.jpg,465,457,600,796,1
kieu_1/IMG_20200629_083945.jpg,718,462,881,806,9
kieu_1/IMG_20200629_083945.jpg,920,464,1081,803,6
kieu_1/IMG_20200629_083942.jpg,184,79,371,468,5
kieu_1/IMG_20200629_083942.jpg,369,90,547,462,6
kieu_1/IMG_20200629_083942.jpg,722,91,900,467,P
kieu_1/IMG_20200629_083942.jpg,902,86,1090,468,2
kieu_1/IMG_20200629_083942.jpg,192,495,373,853,8
kieu_1/IMG_20200629_083942.jpg,430,494,611,852,0
kieu_1/IMG_20200629_083942.jpg,657,494,804,857,1
kieu_1/IMG_20200629_083942.jpg,889,491,1068,855,5
kieu_1/IMG_20200629_083959.jpg,165,86,336,426,6
kieu_1/IMG_20200629_083959.jpg,340,86,498,437,0
kieu_1/IMG_20200629_083959.jpg,644,89,811,437,B
kieu_1/IMG_20200629_083959.jpg,836,86,968,436,1
kieu_1/IMG_20200629_083959.jpg,90,443,245,759,7
kieu_1/IMG_20200629_083959.jpg,284,456,433,768,4
kieu_1/IMG_20200629_083959.jpg,472,459,626,772,6
kieu_1/IMG_20200629_083959.jpg,708,461,868,780,2
kieu_1/IMG_20200629_083959.jpg,931,458,1056,773,1
kieu_1/IMG_20200629_084010.jpg,207,71,379,466,4
kieu_1/IMG_20200629_084010.jpg,390,79,571,476,3
kieu_1/IMG_20200629_084010.jpg,737,78,942,466,T
kieu_1/IMG_20200629_084010.jpg,953,85,1089,476,1
kieu_1/IMG_20200629_084010.jpg,202,506,401,858,8
kieu_1/IMG_20200629_084010.jpg,444,493,594,860,1
kieu_1/IMG_20200629_084010.jpg,678,495,857,864,0
kieu_1/IMG_20200629_084010.jpg,912,505,1109,858,3
kieu_1/IMG_20200629_084013.jpg,164,76,356,466,5
kieu_1/IMG_20200629_084013.jpg,365,80,546,478,9
kieu_1/IMG_20200629_084013.jpg,728,81,914,476,Y
kieu_1/IMG_20200629_084013.jpg,929,86,1075,467,1
kieu_1/IMG_20200629_084013.jpg,90,500,262,869,2
kieu_1/IMG_20200629_084013.jpg,300,505,491,871,2
kieu_1/IMG_20200629_084013.jpg,522,498,706,863,4
kieu_1/IMG_20200629_084013.jpg,797,492,982,867,3
kieu_1/IMG_20200629_084013.jpg,1015,500,1193,880,4
kieu_1/IMG_20200629_084004.jpg,201,65,398,437,8
kieu_1/IMG_20200629_084004.jpg,399,65,569,439,3
kieu_1/IMG_20200629_084004.jpg,725,54,904,430,P
kieu_1/IMG_20200629_084004.jpg,914,33,1084,434,T
kieu_1/IMG_20200629_084004.jpg,126,465,266,801,1
kieu_1/IMG_20200629_084004.jpg,310,463,483,803,7
kieu_1/IMG_20200629_084004.jpg,533,462,706,794,7
kieu_1/IMG_20200629_084004.jpg,793,460,963,794,4
kieu_1/IMG_20200629_084004.jpg,1008,451,1172,787,9
kieu_1/IMG_20200629_083956.jpg,171,101,343,431,6
kieu_1/IMG_20200629_083956.jpg,346,92,503,443,3
kieu_1/IMG_20200629_083956.jpg,635,89,798,429,B
kieu_1/IMG_20200629_083956.jpg,806,82,959,436,4
kieu_1/IMG_20200629_083956.jpg,87,471,243,801,0
kieu_1/IMG_20200629_083956.jpg,277,467,431,793,0
kieu_1/IMG_20200629_083956.jpg,460,463,618,795,7
kieu_1/IMG_20200629_083956.jpg,708,459,868,787,4
kieu_1/IMG_20200629_083956.jpg,910,448,1058,778,6
kieu_1/IMG_20200629_084029.jpg,159,66,334,427,5
kieu_1/IMG_20200629_084029.jpg,321,60,491,432,9
kieu_1/IMG_20200629_084029.jpg,634,73,821,435,U
kieu_1/IMG_20200629_084029.jpg,830,68,960,442,1
kieu_1/IMG_20200629_084029.jpg,69,448,228,805,6
kieu_1/IMG_20200629_084029.jpg,261,453,425,804,8
kieu_1/IMG_20200629_084029.jpg,461,459,615,812,0
kieu_1/IMG_20200629_084029.jpg,720,465,873,816,0
kieu_1/IMG_20200629_084029.jpg,920,465,1086,827,6
kieu_1/IMG_20200629_084020.jpg,226,140,432,526,5
kieu_1/IMG_20200629_084020.jpg,426,119,619,536,2
kieu_1/IMG_20200629_084020.jpg,769,129,969,523,M
kieu_1/IMG_20200629_084020.jpg,961,127,1154,536,9
kieu_1/IMG_20200629_084020.jpg,255,567,433,949,6
kieu_1/IMG_20200629_084020.jpg,478,553,645,938,1
kieu_1/IMG_20200629_084020.jpg,729,560,907,940,8
kieu_1/IMG_20200629_084020.jpg,965,556,1148,936,2
kieu_1/IMG_20200629_084017.jpg,175,74,347,416,7
kieu_1/IMG_20200629_084017.jpg,357,73,510,424,9
kieu_1/IMG_20200629_084017.jpg,656,80,824,427,H
kieu_1/IMG_20200629_084017.jpg,832,78,972,431,1
kieu_1/IMG_20200629_084017.jpg,81,451,249,782,5
kieu_1/IMG_20200629_084017.jpg,289,448,449,780,0
kieu_1/IMG_20200629_084017.jpg,473,450,642,774,3
kieu_1/IMG_20200629_084017.jpg,713,442,878,778,0
kieu_1/IMG_20200629_084017.jpg,892,432,1071,776,7
kieu_1/IMG_20200629_084032.jpg,163,80,337,431,5
kieu_1/IMG_20200629_084032.jpg,339,82,496,452,9
kieu_1/IMG_20200629_084032.jpg,654,85,824,440,P
kieu_1/IMG_20200629_084032.jpg,823,78,995,440,2
kieu_1/IMG_20200629_084032.jpg,82,465,242,797,9
kieu_1/IMG_20200629_084032.jpg,280,471,431,803,6
kieu_1/IMG_20200629_084032.jpg,484,470,637,800,6
kieu_1/IMG_20200629_084032.jpg,719,470,887,817,2
kieu_1/IMG_20200629_084032.jpg,927,468,1090,824,0
kieu_1/IMG_20200629_084024.jpg,224,102,452,537,5
kieu_1/IMG_20200629_084024.jpg,454,104,636,538,9
kieu_1/IMG_20200629_084024.jpg,844,113,1047,534,D
kieu_1/IMG_20200629_084024.jpg,1059,94,1256,540,B
kieu_1/IMG_20200629_084024.jpg,155,560,354,966,0
kieu_1/IMG_20200629_084024.jpg,371,566,578,961,2
kieu_1/IMG_20200629_084024.jpg,622,565,778,973,1
kieu_1/IMG_20200629_084024.jpg,923,555,1129,953,7
kieu_1/IMG_20200629_084024.jpg,1171,558,1374,955,2
kieu_1/IMG_20200629_084053.jpg,150,69,296,388,7
kieu_1/IMG_20200629_084053.jpg,307,67,446,387,8
kieu_1/IMG_20200629_084053.jpg,587,72,737,387,G
kieu_1/IMG_20200629_084053.jpg,752,62,867,380,1
kieu_1/IMG_20200629_084053.jpg,65,417,221,708,4
kieu_1/IMG_20200629_084053.jpg,267,407,387,707,1
kieu_1/IMG_20200629_084053.jpg,429,406,571,710,0
kieu_1/IMG_20200629_084053.jpg,671,402,783,706,1
kieu_1/IMG_20200629_084053.jpg,828,401,964,707,8
kieu_1/IMG_20200629_084043.jpg,142,73,309,422,5
kieu_1/IMG_20200629_084043.jpg,306,80,461,431,9
kieu_1/IMG_20200629_084043.jpg,601,97,776,454,G
kieu_1/IMG_20200629_084043.jpg,783,90,950,458,2
kieu_1/IMG_20200629_084043.jpg,71,438,236,767,2
kieu_1/IMG_20200629_084043.jpg,255,449,408,788,0
kieu_1/IMG_20200629_084043.jpg,435,469,585,805,6
kieu_1/IMG_20200629_084043.jpg,681,481,845,816,6
kieu_1/IMG_20200629_084043.jpg,879,481,1051,829,5
kieu_1/IMG_20200629_084038.jpg,163,86,342,433,5
kieu_1/IMG_20200629_084038.jpg,335,86,505,441,9
kieu_1/IMG_20200629_084038.jpg,653,80,808,441,D
kieu_1/IMG_20200629_084038.jpg,815,80,977,441,2
kieu_1/IMG_20200629_084038.jpg,83,456,262,799,5
kieu_1/IMG_20200629_084038.jpg,284,460,437,799,9
kieu_1/IMG_20200629_084038.jpg,465,458,631,799,6
kieu_1/IMG_20200629_084038.jpg,724,458,880,808,8
kieu_1/IMG_20200629_084038.jpg,919,461,1080,809,4
kieu_1/IMG_20200629_084050.jpg,144,86,326,442,8
kieu_1/IMG_20200629_084050.jpg,318,83,491,445,5
kieu_1/IMG_20200629_084050.jpg,631,82,799,426,B
kieu_1/IMG_20200629_084050.jpg,820,83,949,448,1
kieu_1/IMG_20200629_084050.jpg,66,471,224,799,3
kieu_1/IMG_20200629_084050.jpg,273,460,406,808,1
kieu_1/IMG_20200629_084050.jpg,437,458,615,806,7
kieu_1/IMG_20200629_084050.jpg,713,461,866,799,5
kieu_1/IMG_20200629_084050.jpg,921,463,1051,812,1
kieu_1/IMG_20200629_084034.jpg,167,43,322,362,5
kieu_1/IMG_20200629_084034.jpg,330,42,446,366,1
kieu_1/IMG_20200629_084034.jpg,604,37,769,340,T
kieu_1/IMG_20200629_084034.jpg,771,49,909,357,A
kieu_1/IMG_20200629_084034.jpg,173,378,319,679,5
kieu_1/IMG_20200629_084034.jpg,367,378,509,671,8
kieu_1/IMG_20200629_084034.jpg,560,378,713,680,3
kieu_1/IMG_20200629_084034.jpg,744,367,894,665,2
kieu_1/IMG_20200629_084056.jpg,134,78,312,413,6
kieu_1/IMG_20200629_084056.jpg,310,68,463,411,7
kieu_1/IMG_20200629_084056.jpg,613,76,779,400,F
kieu_1/IMG_20200629_084056.jpg,778,66,938,407,K
kieu_1/IMG_20200629_084056.jpg,169,434,326,755,0
kieu_1/IMG_20200629_084056.jpg,375,438,530,743,2
kieu_1/IMG_20200629_084056.jpg,565,435,712,747,1
kieu_1/IMG_20200629_084056.jpg,762,427,944,747,5
kieu_1/IMG_20200629_084059.jpg,155,73,322,411,5
kieu_1/IMG_20200629_084059.jpg,315,79,479,418,9
kieu_1/IMG_20200629_084059.jpg,624,76,791,409,D
kieu_1/IMG_20200629_084059.jpg,796,77,924,408,1
kieu_1/IMG_20200629_084059.jpg,80,435,255,747,3
kieu_1/IMG_20200629_084059.jpg,266,436,424,754,9
kieu_1/IMG_20200629_084059.jpg,448,435,590,759,1
kieu_1/IMG_20200629_084059.jpg,687,441,844,752,0
kieu_1/IMG_20200629_084059.jpg,875,440,1037,763,9
kieu_1/IMG_20200629_084105.jpg,155,78,329,438,6
